
extDB3: https://bitbucket.org/torndeco/extdb3/wiki/Home
extDB3: Version: 1.031
extDB3: Windows Version
Message: All development for extDB3 is done on a Linux Dedicated Server
Message: If you would like to Donate to extDB3 Development
Message: https://www.paypal.com/cgi-bin/webscr?cmd=_s-xclick&hosted_button_id=2SUEFTGABTAM2
Message: Also leave a message if there is any particular feature you would like to see added.
Message: Thanks for all the people that have donated.
Message: Torndeco: 18/05/15


extDB3: Found extdb3-conf.ini
extDB3: Detected 8 Cores, Setting up 6 Worker Threads
extDB3: ...
extDB3: ...
extDB3: ...
extDB3: ...
extDB3: ...
extDB3: ...


[08:00:56:858611 +02:00] [Thread 13712] extDB3: MariaDBConnectorException: altislife: Can't connect to MySQL server on '127.0.0.1' (0)
[08:20:27:116535 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[09:23:17:543185 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561197989167731'
[09:23:23:267171 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561197989167731'
[09:23:28:492568 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561197989167731'
[09:23:33:630236 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561197989167731'
[09:23:39:218189 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561197989167731'
[09:23:45:751564 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561197989167731'
[09:23:51:154949 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561197989167731'
[09:23:57:297948 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561197989167731'
[09:24:02:821683 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561197989167731'
[09:24:10:445961 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561197989167731'
[09:24:15:840825 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561197989167731'
[09:24:22:902639 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561197989167731'
[09:24:28:900532 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561197989167731'
[09:24:35:475059 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561197989167731'
[09:24:41:113026 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561197989167731'
[09:24:48:941866 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561197989167731'
[09:25:00:110682 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561197989167731'
[09:25:06:367235 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561197989167731'
[09:25:14:118873 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561197989167731'
[09:25:23:648281 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561197989167731'
[09:25:30:838405 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561197989167731'
[09:25:36:682927 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561197989167731'
[09:25:42:017132 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561197989167731'
[09:25:47:282065 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561197989167731'
[09:25:53:392413 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561197989167731'
[09:25:59:404444 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561197989167731'
[09:26:05:116596 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561197989167731'
[09:26:11:162698 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561197989167731'
[09:26:17:028350 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561197989167731'
[09:26:22:564348 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561197989167731'
[09:26:28:548268 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561197989167731'
[09:26:33:866087 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561197989167731'
[09:26:40:079189 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561197989167731'
[09:26:47:520037 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561197989167731'
[09:26:50:344528 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT id, side, classname, type, pid, alive, active, plate, color FROM vehicles WHERE pid='76561197989167731' AND alive='1' AND active='0' AND side='civ' AND type='Car'
[09:26:55:566424 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561197989167731'
[09:27:01:381857 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561197989167731'
[09:27:07:038988 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561197989167731'
[09:27:12:942627 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561197989167731'
[09:27:18:891457 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561197989167731'
[09:27:25:180261 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561197989167731'
[09:27:31:124019 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561197989167731'
[09:27:37:820913 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561197989167731'
[09:27:48:358054 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561197989167731'
[09:27:56:343375 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561197989167731'
[09:28:16:709727 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561197989167731'
[09:28:22:094955 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561197989167731'
[09:34:45:227186 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198068512915'
[09:34:46:229860 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198068512915'
[09:48:40:502612 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198068512915'
[09:48:42:245162 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198068512915'
[09:48:49:638859 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198068512915'
[09:48:54:559937 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198068512915'
[09:48:59:580294 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198068512915'
[09:49:04:599738 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198068512915'
[09:49:09:587135 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198068512915'
[09:49:14:623416 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198068512915'
[09:49:19:593754 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198068512915'
[09:49:24:608097 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198068512915'
[09:49:29:617619 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198068512915'
[10:02:09:550049 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:02:10:074301 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:02:16:797105 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:02:21:836544 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:02:26:893006 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:02:31:960490 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:02:37:017001 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:02:52:341737 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:02:52:764864 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:02:58:280557 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:03:03:382148 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:03:08:468732 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:03:13:556267 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:03:18:658592 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:03:23:721066 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:03:28:744419 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:03:33:779820 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:03:39:028808 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:03:44:021081 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:03:45:298535 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198087097268'
[10:03:47:585973 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198087097268'
[10:03:49:042854 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:03:54:078270 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:03:54:183538 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198087097268'
[10:03:59:080562 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:03:59:165801 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198087097268'
[10:04:04:075864 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:04:04:182145 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198087097268'
[10:04:09:086196 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:04:09:191476 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198087097268'
[10:04:14:112575 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:04:14:240935 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198087097268'
[10:04:19:123935 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:04:19:375585 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198087097268'
[10:04:24:159343 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:04:24:501221 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198087097268'
[10:04:29:177699 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:04:29:496513 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198087097268'
[10:04:34:221154 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:04:34:607113 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198087097268'
[10:04:39:267085 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:04:40:018065 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198087097268'
[10:04:44:227270 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:04:45:055468 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198087097268'
[10:04:49:162390 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:04:50:220216 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198087097268'
[10:04:54:157721 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:04:55:287703 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198087097268'
[10:04:59:132926 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:05:00:326112 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198087097268'
[10:05:04:127218 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:05:05:356518 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198087097268'
[10:05:09:100487 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:05:10:796977 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198087097268'
[10:05:14:061688 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:05:15:809294 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198087097268'
[10:05:19:074044 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:05:20:810782 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198087097268'
[10:05:24:002126 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:05:25:861067 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198087097268'
[10:05:28:945267 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:05:30:873542 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198087097268'
[10:05:33:929530 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:05:35:891765 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198087097268'
[10:05:38:873011 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:05:40:936187 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198087097268'
[10:05:43:784819 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:05:45:952543 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198087097268'
[10:05:48:711892 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:05:50:956931 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198087097268'
[10:05:53:670086 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:05:55:968222 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198087097268'
[10:05:58:638306 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
